,"Tesla,_Inc.views",Ford_Motor_Companyviews,General_Motorsviews,CarMaxviews,TSLA_RSI,F_RSI,GM_RSI,KMX_RSI,F,GM,KMX,TSLA,F_bollinger_band_mid_band,F_bollinger_std,F_bollinger_upper_band,F_bollinger_lower_band,F_bollinger_band_lower_band,F_bollinger_band_upper_band,F_bollinger_long,GM_bollinger_band_mid_band,GM_bollinger_std,GM_bollinger_upper_band,GM_bollinger_lower_band,GM_bollinger_band_lower_band,GM_bollinger_band_upper_band,GM_bollinger_long,KMX_bollinger_band_mid_band,KMX_bollinger_std,KMX_bollinger_upper_band,KMX_bollinger_lower_band,KMX_bollinger_band_lower_band,KMX_bollinger_band_upper_band,KMX_bollinger_long,TSLA_bollinger_band_mid_band,TSLA_bollinger_std,TSLA_bollinger_upper_band,TSLA_bollinger_lower_band,TSLA_bollinger_band_lower_band,TSLA_bollinger_band_upper_band,TSLA_bollinger_long
2020-01-16,10135.0,6475.0,4669.0,299.0,73.18518061293608,46.45731146996941,47.69425149138527,60.55414527111852,9.016655921936035,35.121551513671875,94.69999694824219,102.697998046875,9.163655662536621,0.11402252261647008,9.391700707769562,8.93561061730368,0.0,0.0,0.0,35.62293586730957,0.9279168502357988,37.47876956778117,33.76710216683797,0.0,0.0,0.0,90.30400009155274,3.622754094639602,97.54950828083194,83.05849190227353,0.0,0.0,0.0,90.81869926452637,8.938431361521962,108.6955619875703,72.94183654148244,0.0,0.0,0.0
2020-01-17,9296.0,6330.0,4255.0,242.0,71.79446183928407,45.916817012491215,48.23669052032269,63.13402798779886,9.00682258605957,35.17094802856445,95.68000030517578,102.0999984741211,9.144973373413086,0.10702431683148898,9.359022007076064,8.930924739750107,0.0,0.0,0.0,35.53846626281738,0.8852589684188538,37.308984199655086,33.767948325979674,0.0,0.0,0.0,90.1560001373291,3.3113601247853586,96.77872038689982,83.53327988775838,0.0,0.0,0.0,91.99219932556153,8.793468737061742,109.57913679968502,74.40526185143804,0.0,0.0,0.0
2020-01-21,10302.0,5410.0,4392.0,286.0,77.45696709018739,49.105047598152375,42.45235052815937,63.70787119652123,9.055987358093262,34.568302154541016,95.9000015258789,109.44000244140625,9.13514060974121,0.10563643221770626,9.346413474176623,8.923867745305797,0.0,0.0,0.0,35.426334381103516,0.8571846121502041,37.14070360540392,33.71196515680311,0.0,0.0,0.0,90.01150016784668,2.959080487819413,95.9296611434855,84.09333919220785,0.0,0.0,0.0,93.42379951477051,9.198188217220295,111.82017594921109,75.02742308032992,0.0,0.0,0.0
2020-01-22,12942.0,5562.0,4953.0,262.0,80.08080074716602,46.17370304240575,41.74532432065727,67.31860015168556,9.00682258605957,34.48926544189453,97.3499984741211,113.91200256347656,9.119408178329468,0.0996885395587867,9.318785257447042,8.920031099211895,0.0,0.0,0.0,35.31074447631836,0.816975846714586,36.94469616974754,33.67679278288919,0.0,0.0,0.0,90.24350013732911,3.339257486059164,96.92201510944743,83.56498516521079,0.0,2.0,2.0,95.06349983215333,9.792822263551917,114.64914435925716,75.47785530504949,0.0,0.0,0.0
2020-01-23,14304.0,5768.0,4777.0,334.0,80.37129154334201,45.016182266583776,41.46644801239557,69.05634671993317,8.987157821655273,34.45962905883789,98.11000061035156,114.44000244140625,9.104659032821655,0.09610187042414117,9.296862773669936,8.912455291973373,0.0,0.0,0.0,35.217383575439456,0.8012867596256045,36.819957094690665,33.61481005618825,0.0,0.0,0.0,90.69000015258788,3.7600792484117047,98.2101586494113,83.16984165576447,0.0,0.0,0.0,96.59329986572266,10.323335710318561,117.23997128635978,75.94662844508554,0.0,0.0,0.0
2020-01-24,10621.0,5200.0,4164.0,253.0,76.99111067915518,37.86091347093487,36.47961653109686,62.55238801006265,8.849498748779297,33.8964958190918,96.7300033569336,112.96399688720703,9.08155198097229,0.09922405322800038,9.28000008742829,8.883103874516289,2.0,0.0,2.0,35.10525131225586,0.8221532583950376,36.74955782904593,33.460944795465785,0.0,0.0,0.0,91.083500289917,3.964723501043127,99.01294729200325,83.15405328783075,0.0,0.0,0.0,97.98899955749512,10.564703922950486,119.11840740339609,76.85959171159415,0.0,0.0,0.0
2020-01-27,8527.0,5260.0,4347.0,262.0,73.90679272266954,33.37250205110401,30.286293043795766,59.28438662510702,8.741338729858398,33.00734329223633,95.9800033569336,111.60399627685547,9.054020261764526,0.11317683736273995,9.280373936490006,8.827666587039046,2.0,0.0,2.0,34.95360126495361,0.9150682507972666,36.78373776654814,33.12346476335908,2.0,0.0,2.0,91.43100051879883,4.078217889977215,99.58743629875326,83.27456473884439,0.0,0.0,0.0,99.25979919433594,10.599037704425383,120.45787460318671,78.06172378548517,0.0,0.0,0.0
2020-01-28,8673.0,6131.0,4457.0,419.0,75.29844772034663,39.033288894586974,33.39819859598194,65.90823514602167,8.820000648498535,33.23456954956055,98.56999969482422,113.37999725341797,9.0348464012146,0.11886431917783977,9.27257503957028,8.79711776285892,0.0,0.0,0.0,34.80936069488526,0.9483939080014442,36.70614851088815,32.912572878882365,0.0,0.0,0.0,91.93950042724609,4.307962476055024,100.55542537935614,83.32357547513604,0.0,0.0,0.0,100.62499923706055,10.56992834433492,121.76485592573039,79.48514254839071,0.0,0.0,0.0
2020-01-29,10125.0,6940.0,4469.0,345.0,77.3616050447547,41.74370237456666,33.12130067596368,65.59762245990416,8.859999656677246,33.19505310058594,98.5,116.197998046875,9.023080492019654,0.1240949674139216,9.271270426847497,8.77489055719181,0.0,0.0,0.0,34.66907215118408,0.9701425788364276,36.609357308856936,32.72878699351123,0.0,0.0,0.0,92.49300041198731,4.408064331354549,101.30912907469641,83.6768717492782,0.0,0.0,0.0,102.28789901733398,10.252596039839787,122.79309109701356,81.78270693765441,0.0,0.0,0.0
2020-01-30,13877.0,6948.0,4911.0,392.0,83.61769774503821,40.76778163134723,31.238574406518794,67.61685277305749,8.84000015258789,32.92831039428711,99.36000061035156,128.16200256347656,9.007856416702271,0.12705911922455929,9.26197465515139,8.753738178253153,0.0,0.0,0.0,34.50754299163818,0.977946453261581,36.46343589816134,32.55165008511502,0.0,0.0,0.0,93.07750053405762,4.508769963385304,102.09504046082823,84.05996060728701,0.0,0.0,0.0,104.51269912719727,10.81153915702421,126.1357774412457,82.88962081314884,0.0,2.0,2.0
2020-01-31,10319.0,6539.0,4879.0,303.0,84.37632383834915,39.766522273854314,32.16136723555006,57.766586767909025,8.819999694824219,32.98758316040039,97.04000091552734,130.11399841308594,8.985732650756836,0.11863403997899735,9.22300073071483,8.748464570798841,0.0,0.0,0.0,34.31044731140137,0.8534354632198323,36.01731823784103,32.603576384961706,0.0,0.0,0.0,93.45400047302246,4.509583044360098,102.47316656174266,84.43483438430226,0.0,0.0,0.0,106.7157989501953,11.328711563996777,129.37322207818886,84.05837582220175,0.0,2.0,2.0
2020-02-03,11851.0,6759.0,4892.0,268.0,90.59572809214134,50.285567256245834,37.15703842505343,50.9453899741855,8.979999542236328,33.31360626220703,95.05999755859375,156.0,8.98193325996399,0.11747678619859814,9.216886832361187,8.746979687566792,0.0,0.0,0.0,34.182014083862306,0.7957734002459086,35.773560884354126,32.59046728337049,0.0,0.0,0.0,93.84400024414063,4.2770012875406165,102.39800281922186,85.2899976690594,0.0,0.0,0.0,110.0856990814209,15.065038885909736,140.21577685324036,79.95562130960143,0.0,2.0,2.0
2020-02-04,20467.0,7163.0,6755.0,262.0,93.05754448811729,59.74834927808331,45.64730880559299,55.748454328386295,9.180000305175781,33.955772399902344,96.75,177.41200256347656,8.9905921459198,0.1255150777986035,9.241622301517006,8.739561990322594,0.0,0.0,0.0,34.10939979553223,0.7424849917259257,35.59436977898408,32.62442981208037,0.0,0.0,0.0,94.32900009155273,4.007519248074142,102.34403858770101,86.31396159540445,0.0,0.0,0.0,114.4408992767334,20.614852677913102,155.67060463255962,73.21119392090719,0.0,2.0,2.0
2020-02-05,17464.0,7414.0,5084.0,259.0,66.41284066762785,31.584823308016993,52.64347836005401,58.87859690148621,8.3100004196167,34.607818603515625,97.97000122070312,146.94000244140625,8.951326274871827,0.1947641102987526,9.340854495469332,8.561798054274322,2.0,0.0,2.0,34.10347194671631,0.7377581509914397,35.57898824869919,32.62795564473343,0.0,0.0,0.0,94.86599998474121,3.7151025829051427,102.29620515055149,87.43579481893093,0.0,0.0,0.0,117.09729957580566,21.230541173427174,159.55838192266,74.63621722895132,0.0,0.0,0.0
2020-02-06,13372.0,7337.0,4374.0,245.0,67.35496970560939,30.516469319447438,45.89585839123551,55.41830053858581,8.25,33.916255950927734,96.97000122070312,149.79200744628906,8.909060382843018,0.24667525794907247,9.402410898741163,8.415709866944873,2.0,0.0,2.0,34.08766479492188,0.7382370545030326,35.56413890392794,32.611190685915815,0.0,0.0,0.0,95.36049995422363,3.2537606289857424,101.86802121219512,88.85297869625214,0.0,0.0,0.0,119.66549987792969,21.947868694608644,163.56123726714696,75.7697624887124,0.0,0.0,0.0
2020-02-07,10473.0,6708.0,4309.0,259.0,67.22821469526562,28.125893367731038,40.32902252112129,53.1639005163761,8.109999656677246,33.224693298339844,96.30000305175781,149.61399841308594,8.859302806854249,0.2997064434090476,9.458715693672344,8.259889920036153,2.0,0.0,2.0,34.016038513183595,0.7494772363055171,35.51499298579463,32.51708404057256,0.0,0.0,0.0,95.79550018310547,2.695268615156181,101.18603741341784,90.40496295279311,0.0,0.0,0.0,122.33279991149902,22.194889802305994,166.722579516111,77.94302030688704,0.0,0.0,0.0
2020-02-10,10832.0,7769.0,4895.0,355.0,68.87325598178782,27.303268450179843,46.51673939177005,56.96286693525968,8.0600004196167,33.83721923828125,97.6500015258789,154.25599670410156,8.807536935806274,0.3430699018990042,9.493676739604282,8.121397132008266,2.0,0.0,2.0,33.99627952575683,0.7486817380853092,35.49364300192745,32.498916049586214,0.0,0.0,0.0,96.22350044250489,2.210461897674082,100.64442423785304,91.80257664715673,0.0,0.0,0.0,125.2640998840332,22.35344076479274,169.9709814136187,80.55721835444771,0.0,0.0,0.0
2020-02-11,10877.0,6944.0,4783.0,269.0,69.0963893847778,29.09009870851044,52.956556596185344,60.0397395651374,8.100000381469727,34.58805847167969,98.83999633789062,154.87600708007812,8.758262729644775,0.37070603838469146,9.499674806414157,8.016850652875393,0.0,0.0,0.0,33.99776134490967,0.7498812782524866,35.497523901414645,32.49799878840469,0.0,0.0,0.0,96.61400032043457,1.9147692230310571,100.44353876649669,92.78446187437245,0.0,0.0,0.0,127.7593002319336,22.750853316548874,173.26100686503133,82.25759359883585,0.0,0.0,0.0
2020-02-12,10166.0,6686.0,4706.0,260.0,67.89757603497469,35.102495806942656,56.517647403551365,57.76013843215483,8.239999771118164,35.06227493286133,98.2300033569336,153.45799255371094,8.713530254364013,0.376825112685554,9.467180479735122,7.959880028992905,0.0,0.0,0.0,34.014556312561034,0.7705358953635084,35.55562810328805,32.47348452183402,0.0,0.0,0.0,96.92850036621094,1.5968305192477121,100.12216140470636,93.73483932771552,0.0,0.0,0.0,130.0529998779297,22.92158724812459,175.89617437417888,84.2098253816805,0.0,0.0,0.0
2020-02-13,10452.0,6890.0,4490.0,314.0,70.72928462288884,35.52304208694407,54.66098004466563,59.549685547916944,8.25,34.86468505859375,98.88999938964844,160.8000030517578,8.674214220046997,0.3823540497680183,9.438922319583034,7.90950612051096,0.0,0.0,0.0,34.02147178649902,0.7778466055924976,35.577164997684015,32.465778575314026,0.0,0.0,0.0,97.22900047302247,1.339650015520428,99.90830050406332,94.54970044198161,0.0,0.0,0.0,132.90800018310546,23.022255803555524,178.9525117902165,86.86348857599441,0.0,0.0,0.0
2020-02-14,8707.0,6448.0,4103.0,260.0,70.01005952267911,32.156953116025875,49.97566293822972,59.22215775159332,8.100000381469727,34.34107208251953,98.80999755859375,160.00599670410156,8.628381443023681,0.39391022971000955,9.4162019024437,7.840560983603662,0.0,0.0,0.0,33.98244781494141,0.7383257386518705,35.45909929224515,32.50579633763767,0.0,0.0,0.0,97.43450050354004,1.243036791236274,99.92057408601258,94.9484269210675,0.0,0.0,0.0,135.7734001159668,22.627309808560053,181.02801973308692,90.5187804988467,0.0,0.0,0.0
2020-02-18,9938.0,7714.0,9915.0,291.0,74.16903573675201,31.305061951389376,47.10422363930728,56.94545158234138,8.0600004196167,33.99528884887695,98.2699966430664,171.67999267578125,8.581040334701537,0.4028291913465316,9.386698717394601,7.775381952008474,0.0,0.0,0.0,33.92366485595703,0.6834855113311376,35.290635878619305,32.55669383329475,0.0,0.0,0.0,97.56400032043457,1.184150764417956,99.93230184927049,95.19569879159866,0.0,0.0,0.0,139.2523998260498,22.52627058832107,184.30494100269195,94.19985864940767,0.0,0.0,0.0
2020-02-19,10997.0,6791.0,7166.0,322.0,77.55799849573697,30.02035396462901,51.47899472188575,62.31886231308166,8.0,34.499141693115234,100.12999725341797,183.48399353027344,8.528240966796876,0.40648904439926065,9.341219055595397,7.715262877998354,0.0,0.0,0.0,33.92020683288574,0.6802195320823723,35.28064589705048,32.559767768720995,0.0,0.0,0.0,97.77550010681152,1.2473730861211316,100.27024627905378,95.28075393456926,0.0,0.0,0.0,142.95459938049316,23.434964519668288,189.82452841982973,96.0846703411566,0.0,0.0,0.0
2020-02-20,11309.0,6345.0,5876.0,304.0,74.35232947148677,31.5332781852119,54.42402764932021,66.59182990813444,8.029999732971191,34.86468505859375,101.9000015258789,179.8820037841797,8.479399824142456,0.404639432580875,9.288678689304206,7.670120958980706,0.0,0.0,0.0,33.938977813720705,0.7015936013863932,35.34216501649349,32.53579061094792,0.0,0.0,0.0,98.00300025939941,1.5450802505392705,101.09316076047796,94.91283975832087,0.0,2.0,2.0,146.25309944152832,23.772288590520425,193.79767662256916,98.70852226048747,0.0,0.0,0.0
2020-02-21,9388.0,6062.0,5624.0,263.0,74.45272092339516,28.442883344772312,48.89573830572485,63.56568766396919,7.889999866485596,34.232398986816406,101.20999908447266,180.1999969482422,8.424541926383972,0.40654608625307237,9.237634098890117,7.611449753877827,0.0,0.0,0.0,33.92761631011963,0.6945227304498013,35.316661771019234,32.53857084922003,0.0,0.0,0.0,98.15800018310547,1.7037277935141988,101.56545577013387,94.75054459607708,0.0,0.0,0.0,149.5410991668701,23.688118560182478,196.91733628723506,102.16486204650516,0.0,0.0,0.0
2020-02-24,10051.0,6735.0,5861.0,300.0,63.19253809884281,22.914872164602684,38.60262720610621,50.18290719412708,7.570000171661377,32.691200256347656,97.44999694824219,166.75799560546875,8.360566997528077,0.43577590595020876,9.232118809428494,7.489015185627659,0.0,0.0,0.0,33.86735153198242,0.7476276142608574,35.362606760504136,32.37209630346071,0.0,0.0,0.0,98.19399986267089,1.6793992284195274,101.55279831950995,94.83520140583184,0.0,0.0,0.0,152.2307991027832,22.331544428170197,196.89388795912362,107.56771024644281,0.0,0.0,0.0
2020-02-25,8990.0,6181.0,4883.0,294.0,58.39789515512927,18.746003467214805,32.31065928579173,40.11906319989155,7.230000019073486,31.36734962463379,93.29000091552734,159.98199462890625,8.28500006198883,0.4934891621282066,9.271978386245243,7.298021737732417,2.0,0.0,2.0,33.785351848602296,0.9175456490961174,35.62044314679453,31.95026055041006,2.0,0.0,2.0,98.05949974060059,1.9516912111420859,101.96288216288475,94.15611731831642,2.0,0.0,2.0,154.64969902038575,20.21956067303363,195.088820366453,114.2105776743185,0.0,0.0,0.0
2020-02-26,8786.0,6131.0,4872.0,273.0,55.56877892266048,18.53241978966284,34.45707659796685,36.36237855629531,7.210000038146973,31.614336013793945,91.30000305175781,155.75999450683594,8.204500031471252,0.5314772775778442,9.26745458662694,7.141545476315564,0.0,0.0,0.0,33.70434017181397,1.032997710392808,35.77033559259959,31.638344751028352,2.0,0.0,2.0,97.69599990844726,2.461924961585117,102.6198498316175,92.77214998527703,2.0,0.0,2.0,156.76869888305663,17.73492437057763,192.2385476242119,121.29885014190137,0.0,0.0,0.0
2020-02-27,8341.0,5844.0,4701.0,233.0,44.57449758456291,16.153915370610335,29.295012095427765,31.41196374844408,6.96999979019165,30.339881896972656,88.19000244140625,135.8000030517578,8.110000038146973,0.5750331774116184,9.26006639297021,6.959933683323737,0.0,0.0,0.0,33.5615816116333,1.2758321774638328,36.11324596656097,31.009917256705634,2.0,0.0,2.0,97.18050003051758,3.2408834486448823,103.66226692780734,90.69873313322782,2.0,0.0,2.0,157.7487991333008,15.812246777149575,189.37329268759993,126.12430557900164,0.0,0.0,0.0
2020-02-28,8307.0,5698.0,4655.0,266.0,43.550797053316,16.061420423557635,28.545305448893274,30.16072447448755,6.960000038146973,30.132413864135742,87.30999755859375,133.59800720214844,8.016000032424927,0.6024284084462793,9.220856849317485,6.811143215532368,0.0,0.0,0.0,33.42178678512573,1.4849156327510893,36.39161805062791,30.451955519623553,2.0,0.0,2.0,96.57799987792968,3.872845089239598,104.32369005640888,88.83230969945049,2.0,0.0,2.0,158.02059936523438,15.31583378661328,188.65226693846094,127.38893179200781,0.0,0.0,0.0
2020-03-02,7936.0,9321.0,6525.0,274.0,51.748454212647445,26.882439823182636,36.24332461877294,37.55733330300757,7.199999809265137,31.04132652282715,89.73999786376953,148.7239990234375,7.935000038146972,0.597525629679653,9.130051297506277,6.739948778787666,0.0,0.0,0.0,33.32447395324707,1.575856940125226,36.47618783349753,30.17276007299662,0.0,0.0,0.0,96.2129997253418,4.16033890939082,104.53367754412344,87.89232190656017,0.0,0.0,0.0,158.95109939575195,14.043639358275735,187.03837811230343,130.86382067920047,0.0,0.0,0.0
2020-03-03,8095.0,6281.0,4892.0,277.0,51.93630308992642,23.725773559015394,32.54907932824234,32.15435304897905,6.96999979019165,30.15217399597168,86.16000366210938,149.1020050048828,7.834500050544738,0.5813277565060606,8.99715556355686,6.671844537532618,0.0,0.0,0.0,33.1664023399353,1.7281997483325526,36.62280183660041,29.710002843270196,0.0,0.0,0.0,95.76800003051758,4.727482907992161,105.2229658465019,86.31303421453326,2.0,0.0,2.0,158.6061996459961,14.203722414267851,187.01364447453182,130.19875481746038,0.0,0.0,0.0
2020-03-04,7949.0,5765.0,4443.0,255.0,52.35797093034221,28.07573533472808,39.94679731563877,43.29515321065595,7.079999923706055,31.150001525878906,90.69999694824219,149.89999389648438,7.729500031471252,0.5108968726548538,8.75129377678096,6.707706286161544,0.0,0.0,0.0,33.02611379623413,1.7740225281023196,36.57415885243877,29.47806874002949,0.0,0.0,0.0,95.46549987792969,4.853230084004168,105.17196004593802,85.75903970992135,0.0,0.0,0.0,157.2305992126465,13.6062353007865,184.44306981421948,130.0181286110735,0.0,0.0,0.0
2020-03-05,7948.0,5658.0,5176.0,248.0,49.43611301707322,23.59630997291039,35.530754339874036,36.51139488888584,6.739999771118164,30.100000381469727,85.93000030517578,144.9080047607422,7.650999999046325,0.5369593554190678,8.724918709884461,6.5770812882081895,0.0,0.0,0.0,32.80072288513183,1.847335079692862,36.495393044517556,29.10605272574611,0.0,0.0,0.0,94.86349983215332,5.256215101848588,105.3759300358505,84.35106962845614,0.0,0.0,0.0,157.12899932861328,13.694421921536513,184.5178431716863,129.74015548554024,0.0,0.0,0.0
2020-03-06,7847.0,5304.0,4430.0,219.0,47.0502881226618,20.949566852113662,30.633409957823872,35.348470666294844,6.489999771118164,28.690000534057617,85.0,140.6959991455078,7.562999987602234,0.5763963423444262,8.715792672291087,6.410207302913382,0.0,0.0,0.0,32.53941011428833,2.0407458386223185,36.620901791532965,28.457918437043695,0.0,0.0,0.0,94.26499977111817,5.669007994158696,105.60301575943556,82.92698378280078,0.0,0.0,0.0,156.67419891357423,14.096064811672191,184.86632853691862,128.48206929022984,0.0,0.0,0.0
2020-03-09,8137.0,6033.0,4588.0,337.0,38.07794431180179,16.302171613988037,21.556175742010012,25.97083700889462,5.900000095367432,24.690000534057617,75.20999908447266,121.5999984741211,7.4525000095367435,0.6702150961267606,8.792930201790265,6.112069817283222,2.0,0.0,2.0,32.112675476074216,2.6816118156424564,37.475899107359126,26.749451844789302,2.0,0.0,2.0,93.2104995727539,7.061115837598542,107.33273124795099,79.08826789755682,2.0,0.0,2.0,155.27349891662598,16.085946327958418,187.4453915725428,123.10160626070915,2.0,0.0,2.0
2020-03-10,9628.0,5687.0,4235.0,204.0,42.68027401905569,26.950627210575263,34.293975318505076,34.698773451414255,6.260000228881836,27.1200008392334,79.79000091552734,129.0659942626953,7.3625,0.7043315670578886,8.771163134115778,5.953836865884223,0.0,0.0,0.0,31.776814556121828,2.86839854784799,37.51361165181781,26.040017460425847,0.0,0.0,0.0,92.31749954223633,7.5803742654944815,107.4782480732253,77.15675101124737,0.0,0.0,0.0,154.01399879455568,17.12257188984704,188.25914257424975,119.7688550148616,0.0,0.0,0.0
